# Registro dei difetti - Telemedic
#
# Risponde alla richiesta del committente di tracciare, per ciascuna delle voci di
# .telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md, lo stato del presidio e ciò che quella voce
# diventa quando esisterà codice applicativo. Il formato completo, la regola di sola aggiunta,
# il calcolo dello stato e i limiti del registro sono descritti in pipeline/README-DIFETTI.md,
# che ogni lettore - umano o automatico - deve leggere prima di usare questo file. Il controllo
# scripts/verifica-registro-dei-difetti.sh sorveglia questo file.
#
# Formato: TSV (separatore TAB), prima riga di intestazione con i nomi delle colonne. Le righe
# che iniziano con '#' sono commenti e vanno ignorate da ogni lettore automatico.
#
# Colonne, in quest'ordine esatto:
#   data                 ISO AAAA-MM-GG, data dell'evento (giornale in sola aggiunta, stessa
#                         disciplina di registro/identificativi-requisiti.tsv: una riga non si
#                         modifica mai, si aggiunge un evento nuovo)
#   voce                 identificativo esatto della voce del runbook, es. A-1, B-6, D-8
#   famiglia             A, B, C oppure D - la famiglia del runbook a cui la voce appartiene
#   fonte                percorso del runbook in cui la voce è definita (nessuna ancora: vedi
#                         D-3 dello stesso runbook sul rischio di inventarne una)
#   evento               "registrata" (prima comparsa della voce nel giornale) oppure
#                         "aggiornata" (un evento successivo che rivede lo stato dichiarato,
#                         es. quando un debito viene chiuso da un controllo scritto più tardi).
#                         Una voce ha sempre esattamente un evento "registrata"; può averne zero
#                         o più "aggiornata". Lo stato corrente di una voce è quello dell'ultimo
#                         evento, in ordine di data e poi di comparizione fisica nel file - stessa
#                         proiezione di registro/README.md, §"Come si calcola lo stato".
#   stato                uno fra tre soli valori ammessi: "presidiata" (un controllo la fa
#                         rispettare, provato per mutazione nel banco), "esigibile-da-data" (non
#                         presidiata oggi, ma una data legata a un traguardo o a un criterio la
#                         rende un errore da quel giorno), "non-presidiabile" (non esiste, o non
#                         esiste ancora, una data o un controllo legabile: la ragione è scritta
#                         nella colonna motivazione, non taciuta)
#   controllo             percorso dello script che presidia la voce, relativo alla radice del
#                         repository; vuoto quando stato non è "presidiata"
#   caso_banco            uno o più casi di scripts/prove/esegui-prove.sh che dimostrano che il
#                         controllo sa fallire, separati da " | ", citati con una porzione
#                         stabile e univoca della loro descrizione (stessa convenzione di
#                         pipeline/collocazione-dei-controlli.tsv); vuoto quando stato non è
#                         "presidiata"
#   bloccante_dal        data ISO AAAA-MM-GG da cui la lacuna smette di essere tollerata;
#                         obbligatoria quando stato è "esigibile-da-data", sempre vuota altrimenti
#   diventa_in_sviluppo  che cosa diventa la voce quando esisterà codice applicativo: "resta
#                         disciplina umana" (riguarda la conduzione di una sessione o la
#                         redazione, non una proprietà del repository), "diventa un controllo di
#                         costruzione" (un nuovo script, o l'estensione di uno esistente),
#                         "diventa una regola di prova" (una convenzione che chi scrive prove sul
#                         codice applicativo deve seguire), oppure "diventa un requisito con
#                         identificativo nel registro dei requisiti" (quando la voce si
#                         trasforma in una proprietà del prodotto tracciabile in
#                         registro/identificativi-requisiti.tsv - nessuna delle voci di
#                         oggi ricade in questo caso: vedi pipeline/README-DIFETTI.md per il
#                         perché e per come si aggancerebbe se succedesse)
#   motivazione           testo libero: perché non presidiabile, perché nessuna data è legabile,
#                         o dettaglio della collocazione; mai vuota quando stato non è
#                         "presidiata"; mai un carattere TAB
#
# Popolato per la prima volta il 2026-08-26, data in cui questo registro è stato istituito - non
# la data reale in cui ciascun difetto fu commesso (quella, quando dichiarata, sta nel testo della
# voce del runbook stesso). Le cinque date di bloccante_dal usate in questo popolamento sono state
# verificate su docs/09_roadmap/02-traguardi.md e non assunte da un elenco esterno: T-01 12
# settembre 2026, T-03 26 settembre 2026, T-04 3 ottobre 2026, T-08 14 novembre 2026, T-10 30
# novembre 2026. Una data è stata assegnata a una voce SOLO quando un criterio di uno di questi
# cinque traguardi nomina esplicitamente, nel proprio testo o in una riga già esistente di
# pipeline/collocazione-dei-controlli.tsv, la classe di difetto che la voce descrive: non per
# vicinanza tematica.
#
# Il numero di voci NON è fisso a ventisei. scripts/verifica-registro-dei-difetti.sh non tiene
# un elenco scritto dentro di sé: estrae le voci canoniche dai titoli del runbook stesso (D-10),
# quindi ogni voce nuova aggiunta al runbook diventa immediatamente esigibile qui, senza che
# nessuno debba aggiornare lo script. Il 26 agosto 2026, in coda a questa stessa giornata di
# lavoro, il runbook ha ricevuto due voci nuove - D-9 e D-10 - trovate lavorando proprio su
# questo registro e sul controllo che lo sorveglia: sono state aggiunte qui con evento
# "registrata" nello stesso atto, portando il totale a ventotto.
data	voce	famiglia	fonte	evento	stato	controllo	caso_banco	bloccante_dal	diventa_in_sviluppo	motivazione
2026-08-26	D-14	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	presidiata	scripts/verifica-ricerca.sh	ricerca: una locale annidata non e' contata dalla locale che la contiene		resta un controllo di costruzione: vale per ogni artefatto che puo' contenerne un altro dello stesso tipo	Presidiata dentro lo stesso controllo che il difetto ha reso bugiardo. Docusaurus annida la locale non predefinita dentro l'artefatto della predefinita, e il find ricorsivo contava come italiane anche le 162 pagine inglesi: 324 invece di 162, con le inglesi esaminate due volte e una pagina inglese difettosa che sarebbe stata imputata all'italiano. Il confine dell'insieme misurato ora si stabilisce da cio' che rende una locale tale - possedere un PROPRIO indice di ricerca, cercato con -mindepth 2 perche' l'indice dell'artefatto in esame sta a profondita' 1 - e non dalla variabile ARTEFATTO_EN: legarlo alla variabile avrebbe poturato una sola lingua su tre e, soprattutto, nessuna tenuta avrebbe potuto collaudare la regola, perche' fallirebbe identica con e senza la potatura. La tenuta ha una locale annidata la cui pagina e' deliberatamente priva della barra di ricerca, e ARTEFATTO_EN punta altrove. Isolato per mutazione dell'esito del ramo secondo D-9: neutralizzato l'accumulo della potatura cade quel caso e solo quello, impronta 4af67170dad448be prima e dopo. Resta dichiarato e non corretto un secondo luogo con la stessa forma: la corsia invoca verifica-dichiarazione-non-marcatura.sh su website/build e poi su website/build/en, e il primo passaggio comprende gia' interamente il secondo - il corollario di D-9 dice che uno dei due casi del banco non puo' cadere senza l'altro.
2026-08-26	D-15	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	presidiata	scripts/verifica-terminologie.sh	terminologie: comando di scaricamento automatico verso un dominio di terminologie sotto licenza		vale per ogni riconoscitore per contenuto: terminologie, segreti, termini vietati, dati non sintetici	Presidiata dal controllo stesso, che esamina anche scripts/ e quindi vede la propria tenuta: il rilievo che ha rivelato il difetto era esattamente quello. Il comando ora si compone per frammenti nel file versionato (verbo e host concatenati) e si scrive per intero solo nella sandbox temporanea, dove il caso di banco deve trovarlo. Il difetto non era visibile dal banco, che restava verde perche' la sandbox si comporta come deve: viveva in un cancello che nessuno eseguiva insieme al banco, e il banco non e' mai stato versionato prima, quindi la corsia non lo aveva mai visto - sarebbe diventato rosso al primo commit. Ne discende il corollario che vale piu' della voce: un banco verde non dice che i cancelli siano verdi, sono due domande diverse e vanno poste entrambe prima di committare.
2026-08-26	D-16	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	presidiata	scripts/verifica-registro-componenti.sh	registro componenti: lo spazio dei nomi npm non si perde (group + name) | registro componenti: licenza in forma di espressione composta, non di identificativo | registro componenti: il registro dichiara una licenza diversa da quella del componente		resta un controllo di costruzione, e cresce con ogni strumento di terze parti che produce un artefatto letto da un controllo	Presidiata portando le tenute alla forma che il generatore produce davvero e aggiungendone tre nuove. I tre difetti agivano insieme: nome mutilo (412 componenti con spazio dei nomi non potevano combaciare, e due diversi collassavano sulla stessa chiave), licenza cercata in .license.name mentre il generatore scrive .license.id o .expression (tutti e 1236 si leggevano NOLICENSE), e licenza estratta e mai confrontata con quella del registro (una riga poteva dire MIT compatibile per un componente GPL-3.0). Il banco passava perche' le tenute erano scritte nella forma che il controllo si aspettava invece che in quella reale. La mutazione che neutralizza la lettura della licenza, che prima non faceva cadere nulla, ora isola.
2026-08-26	D-17	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	presidiata	scripts/verifica-dco.sh	dco: il commit non porta il Signed-off-by | dco: intervallo non risolvibile, uscita 2 e non 1		resta disciplina di scrittura dei controlli: vale per ogni controllo che stabilisce da se il proprio oggetto	Presidiata dalla variabile REPO, che esiste per il collaudo e mai come sorgente alternativa in esercizio - la disciplina di D-10 applicata alla radice invece che ai dati. Senza di essa i quattro casi del banco passavano tutti per la ragione sbagliata, esaminando Telemedic invece della tenuta sintetica. La voce porta anche il corollario che l'ha resa visibile: quando una mutazione fa cadere un caso DIVERSO da quello atteso non si conclude nulla prima di aver letto quale caso e' caduto.
2026-08-26	D-18	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	presidiata	scripts/verifica-dco.sh	dco: il commit non porta il Signed-off-by | dco: intervallo vuoto, controllo corretto a insieme vuoto		diventa esigibile su ogni contributo esterno, ed e la prima cosa che un contributore incontra	Presidiata dal controllo nuovo, riga RD-C2, lavoro dco in fascia rapida. CONTRIBUTING.md paragrafo 147 prescrive il DCO per ogni commit; dei 36 commit della cronologia ne portavano il marcatore cinque, e docs/09_roadmap/00-indice.md lo dichiarava attivo e obbligatorio. Il controllo esamina l'intervallo non ancora spinto e non tutta la cronologia: pretendere il marcatore da commit scritti prima che il controllo esistesse renderebbe il cancello impossibile da soddisfare. La sigla RD-C2 e' provvisoria e il motivo di collocazione lo dichiara: nessun criterio numerato nomina il DCO, ne' il paragrafo 3 di 01_technical/09 ne' alcun traguardo.
2026-08-27	D-19	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	presidiata	scripts/verifica-registri-di-vincoli-e-questioni.sh	sigle: il corpus cita una sigla che nessun registro definisce		vale gia' oggi sul corpus documentale e vi restera'	Settantasei citazioni con numerazione superata in entrambe le lingue: la globalizzazione della numerazione per area riscrisse la tabella e non il corpus, e non esisteva un insieme leggibile da macchina rispetto a cui verificare.
2026-08-27	D-20	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	presidiata	scripts/verifica-trattini.sh	trattini: trattino lungo, vietato in ogni ruolo		vale per ogni controllo testuale futuro	Il rovescio di D-10: un controllo che contiene un esempio di cio' che vieta non passa sul proprio repository, e il fallimento si presenta come difetto del corpus invece che dello strumento.
2026-08-27	D-21	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	presidiata	scripts/verifica-registri-di-vincoli-e-questioni.sh	sigle: la bacheca ha una riga senza colonna di stato, la proiezione si rifiuta		vale per ogni struttura usata come registro	Sei righe malformate nella tabella che e' fonte di verita' di duecentoventuno sigle, invisibili per mesi perche' nessuno la analizzava a macchina: una riga senza stato e' una questione di cui nessuno sa se sia aperta.
2026-08-27	D-22	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	non-presidiabile				diventa un controllo di costruzione	Il controllo SIG-C1 esiste e presidia le sigle della forma V-<numero>, ma i vincoli fondanti V1…V6 seguono una forma diversa senza trattino e senza numeri a due cifre. Il corpus le cita duecento volte; nessun luogo le definisce se non il brief interno. Una copertura completa richiederebbe un'estensione che cerchi anche V[1-6] senza trattino.
2026-08-27	D-23	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	presidiata	scripts/verifica-dichiarazione-non-marcatura.sh	artefatto deliberatamente privo della dichiarazione		vale per ogni controllo che protegge da un danno irrecuperabile	Il controllo esisteva, era provato e girava in fascia completa, ma docs.yml pubblicava senza invocarlo e fascia-di-rilascio.yml firmava senza invocarlo: la corsia dichiarata non era il percorso che produce il danno.
2026-08-27	D-24	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	presidiata	scripts/verifica-collocazione-dei-controlli.sh	collocazione: il criterio non risolve, il traguardo non esiste nel registro (regola 6)		vale per ogni tabella che leghi un controllo a un requisito	Due righe della tabella di collocazione attribuivano a un criterio datato un controllo che quel criterio non verifica: T01-C8 citava T-01/8, che riguarda le avvertenze pubbliche, e verificava il frontmatter YAML; SIG-C1 citava T-01/5, gia' di T01-C5 per un oggetto diverso. La regola 6 verifica almeno che il criterio citato esista; che il controllo lo verifichi davvero nessuno script puo' saperlo, e resta lettura umana.
2026-08-27	D-25	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	presidiata	scripts/verifica-collocazione-dei-controlli.sh	collocazione: lo stesso criterio citato da due righe, ma dichiarato collettivo (regola 7, il caso di T-03/2)		vale per ogni regola dedotta da pochi casi prima di diventare un cancello	La regola 7 e' nata come generalizzazione da due soli casi, entrambi difetti, e sull'insieme reale ha segnalato diciannove righe tutte legittime: i criteri T-03/2 e T-03/4 sono collettivi per il proprio testo. E' stata riscritta con l'eccezione dichiarata in pipeline/criteri-collettivi.tsv invece di essere disattivata o annacquata.
2026-08-27	D-26	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	presidiata	scripts/prove/esegui-prove.sh	date di marcatura: una data nello stesso capoverso della marcatura		vale per ogni controllo che cerchi l'assenza di qualcosa	verifica-date-di-marcatura.sh e' nato verde sempre: i confini di parola erano scritti \b, sintassi PCRE che il motore ERE di awk non riconosce, e l'intera famiglia di espressioni temporali non corrispondeva mai. Il repository reale non poteva rivelarlo, perche' su un repository conforme il risultato atteso e' quel verde. Lo ha rivelato la tenuta deliberatamente non conforme.
2026-08-27	D-27	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	non-presidiabile				vale per ogni corsia che non e' mai stata eseguita	La fascia di rilascio dichiarava setup-node@v4 e node 24.x mentre le altre due dichiarano @v5 e node 22, e con npm 11 il comando che genera la distinta fallisce per un difetto di arborist sugli overrides. Nessuno poteva vederlo: quella corsia non e' mai stata eseguita. Un controllo che confronti le versioni dichiarate dalle corsie sarebbe scrivibile - lettura di YAML e confronto - e NON esiste: la voce e' non presidiata di fatto, non per impossibilita', ed e' registrata come debito.
2026-08-27	D-28	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	presidiata	scripts/verifica-coerenza-delle-date.sh	coerenza delle date: il diagramma dissente dalla scheda		vale per ogni dato scritto piu' di una volta nello stesso documento	La ritaratura del calendario del 27 agosto 2026 ha spostato T-03 e T-07 aggiornando le schede dei traguardi e non le altre due rappresentazioni della stessa data nello stesso capitolo - la barra del diagramma di Gantt e la riga della tabella di sintesi - in entrambe le lingue. Per un giorno il capitolo ha dichiarato due date diverse di se' stesso. Nessuno dei ventiquattro controlli allora esistenti guardava la coerenza di un documento CON SE' STESSO: guardavano tutti la relazione fra documenti.
2026-08-27	D-29	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	presidiata	scripts/verifica-lettura-dei-tsv.sh	lettura dei tsv: uno script che legge con read		vale per ogni voce di runbook meccanicamente verificabile	La regola C-1 era scritta dal 26 agosto e presidiata da tre commenti sparsi in tre script. Il 27 agosto e' stata riviolata due volte da chi l'aveva scritta, e un caso di prova costruito apposta per fallire e' passato perche' il campo vuoto della tenuta era stato riassorbito. Misurando l'estensione e' emersa una seconda occorrenza latente nello script gia' corretto il 26 agosto. Un commento presidia il punto in cui sta, non la regola: chi scrive uno script nuovo non legge i commenti degli script vecchi.
2026-08-27	D-30	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	non-presidiabile				vale per ogni lettura di esito in forma interattiva	La costruzione del sito e' stata lanciata come «npm run build 2>&1 | tail -25» e l'esito letto e' stato 0: era quello di tail. La costruzione inglese era fallita su quattro collegamenti rotti e website/build/en non era stato prodotto. Il falso verde e' durato un'ora. Se ne e' accorto verifica-ricerca.sh, che diceva una cosa apparentemente diversa - artefatto inglese assente - ed era la stessa vista dall'altro capo. Venticinque script su ventisette dichiarano pipefail; verifica-trattini.sh ha quattro catene e non lo dichiara, ed e' esposto. Nessun controllo verifica la forma usata in forma interattiva, che e' dove il difetto si e' manifestato.
2026-08-27	D-31	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	presidiata	scripts/prove/esegui-prove.sh	falsi negativi: scheda con mese abbreviato, la divergenza si vede		vale per ogni controllo nuovo	Sei controlli erano verdi sul repository e provati per mutazione con 248 casi. Una revisione indipendente, con il mandato di cercare cio' che il banco NON aveva colto, ha trovato cinque falsi negativi riproducibili. Nessuno era esotico: una data col mese abbreviato, IFS impostato su una riga e read sulla successiva, un recinto di codice indentato, una riga di tabella senza spazi. Chi scrive un controllo costruisce la tenuta sulla stessa forma su cui ha scritto l'espressione regolare: tenuta e controllo condividono l'assunzione, e nessun numero di casi dello stesso autore la mette in discussione.
2026-08-27	D-27	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	aggiornata	presidiata	scripts/verifica-coerenza-delle-corsie.sh	corsie: una dichiara un'azione e un interprete diversi dalle altre		vale per ogni corsia della catena di costruzione	La voce era registrata come debito - un controllo sarebbe scrivibile e non esiste. Ora esiste: confronta le versioni di azioni e interprete dichiarate da ogni corsia e segnala ogni divergenza. Il caso «commento» presidia il difetto gia' pagato di una misura ingannata dai commenti che nominavano la versione vecchia per spiegare la correzione.
2026-08-27	D-30	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	aggiornata	presidiata	scripts/verifica-pipefail.sh	pipefail: uno script con catene e senza dichiarazione		vale per ogni script eseguibile del repository	La voce nasceva senza presidio e con un'affermazione sbagliata: diceva che verifica-trattini.sh ha quattro catene ed e' esposto. E' falso - le quattro barre erano || e commenti, contate con grep -c che non distingue l'operatore dalla catena. Lo script ha zero catene. La parte non presidiabile resta e va detta: il falso verde nacque da un comando digitato a mano, e nessun controllo puo' presidiare la forma interattiva.
2026-08-27	D-32	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	presidiata	scripts/genera-capitoli-dei-registri.py	registri generati: un rinvio testuale esce come collegamento, un comando resta comando		vale per ogni artefatto prodotto da uno script di scripts/	Centoventi rinvii testuali erano stati convertiti in collegamenti DENTRO i due capitoli generati di 11_registri, e il controllo RT-C1 era passato al verde. La rigenerazione della sera li ha annullati tutti in un colpo solo: la bonifica era stata applicata al PRODOTTO invece che al GENERATORE, e un file generato non ha memoria di cio che qualcuno gli ha scritto sopra. I due capitoli portano in testa l avvertenza «modificarlo a mano non ha effetto», ed era stata letta: non e servita perche una bonifica non si vive come «modificare a mano un capitolo» ma come «far passare un controllo», e il file su cui il controllo segnala e il prodotto. La conversione vive ora in collega_rinvii() dentro il generatore, che verifica anche l esistenza del bersaglio e si rifiuta di produrre un rinvio pendente. Resta scoperto il caso generale - nessun controllo verifica che una bonifica non sia stata applicata a un file generato - ed e debito dichiarato.
2026-08-27	D-33	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	presidiata	scripts/verifica-marcature-non-verificate.sh	marcature non verificate: la formula a inizio di periodo e di cella si riconosce		vale per ogni espressione regolare che riconosca una forma misurata nel corpus	Le formule di destinatario erano state misurate nel corpus con grep in minuscolo e l espressione regolare fu scritta su quella forma: ogni formula a inizio di periodo o a inizio di cella di tabella restava invisibile. Ventisei occorrenze reali, fra cui tre marcature che indirizzavano per nome a un ente. Misura ed espressione condividevano la stessa assunzione, quindi il conteggio con cui ci si convince di aver coperto la forma e prodotto dallo stesso comando che la sbaglia. Ora l iniziale e indifferente, e solo l iniziale.
2026-08-27	C-8	C	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	esigibile-da-data			2026-09-26	diventa la dichiarazione di esposizione firmata prescritta dal §4 di docs/06_security/07-catena-di-fornitura.md, su ogni dipendenza applicativa e non piu sul solo sito	Due avvisi di gravita alta su image-size 2.0.2, transitiva del sito, senza versione corretta esistente: first_patched_version nullo, fixAvailable falso, componente a monte archiviato in sola lettura. La sostituzione forzata scambierebbe un blocco del ciclo di eventi - che non tocca integrita ne riservatezza - con codice senza provenienza verificabile dentro la catena che firma cio che il progetto pubblica. Il percorso vulnerabile non e raggiungibile oggi: nessun documento rinvia a un immagine raster e il componente non compare nell artefatto pubblicato. Presidio: SEC-C2 e in sola segnalazione fino al 26 settembre 2026, poi bloccante; fino a quel giorno avvisa e non blocca.
2026-08-27	D-34	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	non-presidiabile				vale per ogni azione di terze parti usata da una corsia	La corsia di rilascio e caduta in nove secondi sul riferimento sigstore/cosign-installer@v4, che non esiste: quel deposito pubblica solo tag pieni. La forma @v4 e corretta e diffusa - actions/checkout@v5 tre righe sopra funziona cosi - ma e una scelta di chi pubblica, non una convenzione della piattaforma. Il controllo sarebbe scrivibile confrontando le righe uses: contro l API dei tag, e appartiene alla fascia estesa: debito dichiarato, non copertura.
2026-08-27	D-35	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	non-presidiabile				vale per ogni script di scripts/, non solo per i controlli	scripts/firma-artefatto.sh era versionato con permessi 644. Sulla macchina di sviluppo veniva invocato come bash scripts/... che funziona a prescindere dal bit; in corsia l invocazione diretta e fallita. Il modo in cui si invoca uno script durante lo sviluppo nasconde il difetto che l invocazione in produzione rivelera. Copertura parziale: verifica-registro-dei-difetti.sh rifiuta una riga che nomini come controllo uno script non eseguibile, quindi copre i controlli e non gli altri script.
2026-08-27	D-36	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	non-presidiabile				vale per ogni artefatto firmato, non solo per il sito	Lo strumento di firma accetta un solo file e l artefatto e una cartella. La parte che si sbaglia non e la compressione ma cio che l attestazione di provenienza dichiara: se registra nome e impronta dell archivio temporaneo attesta un file che non esiste piu e che nessuno potra riprodurre. Lo script ora calcola l impronta prima di comprimere e registra nome e impronta del contenuto originale. Il caso di banco richiede lo strumento di firma installato, che il banco oggi non ha: debito dichiarato.
2026-08-27	D-37	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	presidiata	scripts/verifica-coerenza-delle-corsie.sh	corsie: una dichiara un'azione e un interprete diversi dalle altre		vale per ogni strumento della catena di rilascio	La versione maggiore 4 dello strumento di firma ha sostituito le due uscite separate con un unico contenitore, e l opzione di compatibilita annunciata nelle note di rilascio non esiste nella versione pubblicata. Quattro cadute consecutive, ciascuna visibile solo dopo la correzione della precedente: una corsia mai eseguita non contiene un difetto, ne contiene una pila. Le note di rilascio descrivono l intenzione, non cio che e stato pubblicato. Il presidio copre la divergenza fra corsie, non l esattezza del riferimento: quello e l esecuzione.
2026-08-27	D-38	D	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	non-presidiabile				vale per ogni accertamento condotto su registri di esecuzione	Dal gruppo «GITHUB_TOKEN Permissions» del registro di esecuzione si era concluso che id-token: write non fosse concesso, e che la firma keyless non potesse funzionare. Quel gruppo elenca i permessi di un solo token; id-token ne governa un altro e non vi compare per costruzione. La prova positiva - ephemeral keys, signed certificate, SCT verified, due voci nel registro di trasparenza - dice il contrario. Da un assenza non si conclude nulla finche non si e stabilito che cosa la fonte elencherebbe se la cosa ci fosse. E disciplina di accertamento, non presidiabile da uno script.
2026-08-27	B-7	B	.telemedic/context/RUNBOOK-ERRORI-E-TRAPPOLE.md	registrata	non-presidiabile				vale ogni volta che piu di un autore scrive nella stessa cartella di lavoro	Un git add -A chiuso a fine lavoro ha inglobato la tenuta di banco che un agente stava costruendo, sotto un messaggio di commit che non la nomina. Nessuna perdita: il danno e archivistico e si manifesta mesi dopo, quando la storia e l unica fonte rimasta. Con agenti attivi sulla stessa cartella si aggiungono i percorsi che si e scritti, elencandoli; se un file cambiato non si riconosce e di qualcun altro. Un controllo non puo sapere chi ha scritto un file: e disciplina di orchestrazione.
